LR_Pred,LR_Real,RF_Pred,RF_Real,SVR_Pred,SVR_Real,ARIMA_Real,ARIMA_Pred,LSTM_Pred,LSTM_Real,Actual_Scaled,Actual_Real
0.8503289770442392,4231.704605167236,0.7588356571856113,3886.410642089841,0.7720628534381142,3936.329816751843,,0.7776175327146805,0.82204825,4124.974,0.8489552056996722,4226.52001953125
0.8497775322068366,4229.623463356888,0.7588356571856113,3886.410642089841,0.7676269878657698,3919.5889486150204,,0.7775207855014769,0.823436,4130.211,0.8491512178898838,4227.259765625
0.8504203230462912,4232.049343155851,0.7588356571856113,3886.410642089841,0.7684177138743451,3922.573132789682,,0.7776076500990351,0.82436275,4133.7085,0.8471082921582397,4219.5498046875
0.84703332674698,4219.266886721603,0.7588356571856113,3886.410642089841,0.7690423065996905,3924.9303332692043,,0.7775423319053997,0.82519925,4136.865,0.8523097958434386,4239.18017578125
0.8525836744701375,4240.2137882522065,0.7588356571856113,3886.410642089841,0.7676504303860654,3919.677420218739,,0.7775790336931597,0.8262395,4140.7915,0.8544984045626592,4247.43994140625
0.8535306849199545,4243.787786788911,0.7588356571856113,3886.410642089841,0.7660776742113369,3913.7418698051615,,0.7775729317602821,0.8274317,4145.2905,0.8565413302943033,4255.14990234375
0.8590213373991469,4264.509399660217,0.7588356571856113,3886.410642089841,0.7657832927960151,3912.6308802191475,,0.7775512176160552,0.8287883,4150.4106,0.8542731522701453,4246.58984375
0.853675555971766,4244.33452724704,0.7588356571856113,3886.410642089841,0.7633967067730778,3903.6239522012497,,0.7775941831536565,0.8299921,4154.954,0.8482080305191627,4223.7001953125
0.8504035558910266,4231.986064246529,0.7588356571856113,3886.410642089841,0.7631084104822661,3902.535927753687,,0.777538884816927,0.8305025,4156.88,0.847720393591831,4221.85986328125
0.8466559631261907,4217.842723948355,0.7588356571856113,3886.410642089841,0.7617791324498209,3897.5192589896287,,0.7775968468533908,0.83082336,4158.091,0.8330383689495732,4166.4501953125
0.835780977869031,4176.800746636185,0.7588356571856113,3886.410642089841,0.7568917669625777,3879.074439185238,,0.7775451194373805,0.82930446,4152.3584,0.8484968088746426,4224.7900390625
0.8457311535395323,4214.352511026114,0.7588356571856113,3886.410642089841,0.7608047252847803,3893.841865796467,,0.7775837086254095,0.8286087,4149.733,0.8542334323081685,4246.43994140625
0.8556864753662602,4251.923696906933,0.7588356571856113,3886.410642089841,0.7590364764081967,3887.1685298278294,,0.7775623852731878,0.82856774,4149.578,0.8530145340613148,4241.83984375
0.8560209266718001,4253.185909458896,0.7588356571856113,3886.410642089841,0.7597935702626712,3890.0257869241614,,0.777565367536316,0.8288422,4150.6143,0.8595462036392961,4266.490234375
0.8580550058169648,4260.8624835555875,0.7588356571856113,3886.410642089841,0.7684635717364083,3922.7461994458545,,0.7775789578984816,0.8296008,4153.477,0.8633114490251296,4280.7001953125
0.864605479888716,4285.583841964765,0.7588356571856113,3886.410642089841,0.7660252755072909,3913.5441181418914,,0.7775528027702155,0.83087105,4158.271,0.8659372360880632,4290.60986328125
0.8628887072869956,4279.104776430072,0.7588356571856113,3886.410642089841,0.7655459276841514,3911.7350690244243,,0.7775861383134638,0.8325322,4164.54,0.8662525375451889,4291.7998046875
0.8690160312271581,4302.229174688074,0.7588356571856113,3886.410642089841,0.7659045301886247,3913.08842771914,,0.7775514205626674,0.8344737,4171.867,0.867762931148179,4297.5
0.8659928139014249,4290.8196128396285,0.7588356571856113,3886.410642089841,0.7585608860716733,3885.3736613898577,,0.777582216355391,0.83675945,4180.4937,0.8737088930132312,4319.93994140625
0.8739256075327828,4320.757817677742,0.7588356571856113,3886.410642089841,0.7582730633900481,3884.287424333912,,0.7775594272423628,0.8394076,4190.488,0.8822939681825314,4352.33984375
0.8834154209638206,4356.572184164074,0.7588356571856113,3886.410642089841,0.7541028374425551,3868.549074839512,,0.7775718019448402,0.84324497,4204.9697,0.8799622640954071,4343.5400390625
0.8812218922772402,4348.293850680454,0.7588356571856113,3886.410642089841,0.7488945738574284,3848.8931920183522,,0.7775704181387434,0.84620506,4216.141,0.8838281678865111,4358.1298828125
0.8842637610516825,4359.773802724073,0.7588356571856113,3886.410642089841,0.7487474801255376,3848.338063209966,,0.7775619304839733,0.84906656,4226.9404,0.8739420375457468,4320.81982421875
0.8753426010383752,4326.105522886788,0.7588356571856113,3886.410642089841,0.7433171109625702,3827.8439583709287,,0.7775778442295941,0.85103166,4234.3564,0.8868541303318368,4369.5498046875
0.8850498013255582,4362.740303029498,0.7588356571856113,3886.410642089841,0.7420486632819412,3823.0568621405428,,0.7775577540722666,0.853274,4242.819,0.8908499326305132,4384.6298828125
0.8912505796382856,4386.141916623521,0.7588356571856113,3886.410642089841,0.735367932655832,3797.8439180949426,,0.7775785444554549,0.8556593,4251.8213,0.8867640811672247,4369.2099609375
0.8902200032684724,4382.252541972601,0.7588356571856113,3886.410642089841,0.7311599570756002,3781.963102240012,,0.7775602148327255,0.85762316,4259.233,0.8881127485406674,4374.2998046875
0.8868576089355399,4369.562932868448,0.7588356571856113,3886.410642089841,0.7331992429491827,3789.6593264258336,,0.7775736677039508,0.8594649,4266.183,0.8843315892938465,4360.02978515625
0.8872170313568457,4370.919385912925,0.7588356571856113,3886.410642089841,0.7286149279899317,3772.358213265652,,0.77756649481385,0.8607269,4270.9463,0.8756220496182864,4327.16015625
0.874268330723885,4322.051248160722,0.7588356571856113,3886.410642089841,0.7265800669936191,3764.6786884783332,,0.777567082888171,0.8607406,4270.998,0.8574264256033711,4258.490234375
0.8615680727357792,4274.120727991661,0.7588356571856113,3886.410642089841,0.7269394427032936,3766.034965234046,,0.7775723732968235,0.85851574,4262.601,0.874535637498678,4323.06005859375
0.8701303286813734,4306.434511040581,0.7588356571856113,3886.410642089841,0.7261354494313255,3763.000710672135,,0.7775626955518967,0.85709894,4257.2544,0.8839765678747439,4358.68994140625
0.885165643932475,4363.177490715958,0.7588356571856113,3886.410642089841,0.7238133066320558,3754.2369900941694,,0.7775747998933681,0.8564431,4254.7793,0.8863056843421954,4367.47998046875
0.8904702583271181,4383.196999569215,0.7588356571856113,3886.410642089841,0.7264784354403846,3764.2951330248393,,0.7775623525542391,0.8568319,4256.2466,0.8980466204643939,4411.7900390625
0.8963574771047793,4405.415245736075,0.7588356571856113,3886.410642089841,0.7341792597872951,3793.3578904132078,,0.7775732595724033,0.85797894,4260.575,0.9008314167562185,4422.2998046875
0.9020633551831535,4426.949115723114,0.7588356571856113,3886.410642089841,0.7328752766640323,3788.4366841315555,,0.7775653213449699,0.85977644,4267.3594,0.8953094363745481,4401.4599609375
0.8933434742274188,4394.040459031881,0.7588356571856113,3886.410642089841,0.7341957542921496,3793.4201403453226,,0.7775694737483402,0.86167985,4274.543,0.8950922057030198,4400.64013671875
0.8960541824322573,4404.270617695283,0.7588356571856113,3886.410642089841,0.7329677941419892,3788.785843246855,,0.7775692655266132,0.8634597,4281.26,0.8999967800307697,4419.14990234375
0.8971484552969251,4408.400381646498,0.7588356571856113,3886.410642089841,0.7222923456203214,3748.4969135919782,,0.7775659739599124,0.8656324,4289.4595,0.8936665566443126,4395.259765625
0.8961675306611302,4404.698391648789,0.7588356571856113,3886.410642089841,0.7177311117669654,3731.2829080647807,,0.7775718565547917,0.8675293,4296.618,0.8915203848877252,4387.16015625
0.8940642601642486,4396.760690771674,0.7588356571856113,3886.410642089841,0.7152800075964356,3722.032489845554,,0.7775645656297555,0.8695132,4304.106,0.9010566690487322,4423.14990234375
0.899842339937677,4418.56704851481,0.7588356571856113,3886.410642089841,0.7111667215980042,3706.5090305824765,,0.7775720162730505,0.87102,4309.7925,0.8956274548323303,4402.66015625
0.89827418437774,4412.648860729634,0.7588356571856113,3886.410642089841,0.708181900118974,3695.2443738931643,,0.7775655277225743,0.8716687,4312.24,0.9026333057153452,4429.10009765625
0.9025892698119652,4428.933907035785,0.7588356571856113,3886.410642089841,0.711195885726599,3706.6190954217213,,0.7775702099014935,0.87262625,4315.854,0.9045993791427084,4436.52001953125
0.9051451022256631,4438.579567554509,0.7588356571856113,3886.410642089841,0.7087776476165824,3697.4927130589144,,0.777567809339622,0.87335503,4318.6045,0.9034944655424396,4432.35009765625
0.9038248137849163,4433.5968253301035,0.7588356571856113,3886.410642089841,0.7079295398051351,3694.2919711054687,,0.7775678479382068,0.8740379,4321.1816,0.9046603175860018,4436.75
0.9044327921074522,4435.891323385021,0.7588356571856113,3886.410642089841,0.7101014090816495,3702.4885624077897,,0.7775698924386366,0.8750633,4325.0513,0.9061601019483337,4442.41015625
0.9074072749203377,4447.116962154646,0.7588356571856113,3886.410642089841,0.7054648785456463,3684.9903887030905,,0.7775663183681073,0.876177,4329.255,0.9110408701750939,4460.830078125
0.9089682965815491,4453.008226748414,0.7588356571856113,3886.410642089841,0.7034001068295324,3677.1979814562146,,0.7775707088203839,0.877454,4334.074,0.9129407005388345,4468.0
0.9156987844681175,4478.408953701906,0.7588356571856113,3886.410642089841,0.7015812713753482,3670.3337327533436,,0.77756625005824,0.87920266,4340.6733,0.9160435152884413,4479.7099609375
0.9156280343200868,4478.141944055305,0.7588356571856113,3886.410642089841,0.6977125148289531,3655.733122761811,,0.7775701090795538,0.8812492,4348.397,0.9076624739303382,4448.080078125
0.9095315486660333,4455.133928873593,0.7588356571856113,3886.410642089841,0.6968975569276774,3652.6574879077307,,0.7775673486096938,0.882204,4352.0005,0.8949941349174223,4400.27001953125
0.8965491952189834,4406.138786072676,0.7588356571856113,3886.410642089841,0.696442245474888,3650.939151572235,,0.7775687343824537,0.8820608,4351.46,0.8964593745571229,4405.7998046875
0.8946880356371919,4399.114806956942,0.7588356571856113,3886.410642089841,0.6959036425215193,3648.9064747759267,,0.7775687627499549,0.8811582,4348.0537,0.9059639603771384,4441.669921875
0.9059177063347748,4441.4953600422805,0.7588356571856113,3886.410642089841,0.6917376783105855,3633.184208990243,,0.7775674948198269,0.8806806,4346.2515,0.915995773705479,4479.52978515625
0.9168475833722659,4482.744497837864,0.7588356571856113,3886.410642089841,0.6901922768737727,3627.3518948116002,,0.7775696653345033,0.8812198,4348.286,0.9177711395629596,4486.22998046875
0.9207581925116087,4497.503058679867,0.7588356571856113,3886.410642089841,0.6922357569186126,3635.0639477160375,,0.7775670221803318,0.8822485,4352.1685,0.9204102528672079,4496.18994140625
0.9204269595359732,4496.2529920407305,0.7588356571856113,3886.410642089841,0.6946558411563306,3644.1972973279435,,0.7775696898874146,0.88369566,4357.63,0.9134706450478159,4470.0
0.9135010031367025,4470.114570821556,0.7588356571856113,3886.410642089841,0.6960375188271499,3649.411721281407,,0.7775673953606413,0.8845754,4360.95,0.9239026337585486,4509.3701171875
0.9217238533542609,4501.1474434268985,0.7588356571856113,3886.410642089841,0.6945920124578102,3643.9564090936524,,0.7775690221182411,0.88610363,4366.7173,0.9290483742397998,4528.7900390625
0.92818395713912,4525.527746177,0.7588356571856113,3886.410642089841,0.6872675486354585,3616.314028813379,,0.7775682234073414,0.888085,4374.1953,0.9274294299915372,4522.68017578125
0.929992949839475,4532.354848523366,0.7588356571856113,3886.410642089841,0.6825283607656625,3598.428428379832,,0.7775681756414642,0.89043474,4383.063,0.9278029528913002,4524.08984375
0.9279781204815756,4524.750922739618,0.7588356571856113,3886.410642089841,0.6807542619492903,3591.733014855188,,0.7775689608296029,0.89316225,4393.3564,0.9312105892383583,4536.9501953125
0.9326532158223598,4542.394639247865,0.7588356571856113,3886.410642089841,0.6752235182161519,3570.8600983916504,,0.7775676432603934,0.895778,4403.2285,0.930807826236293,4535.43017578125
0.9299506900416911,4532.195360889971,0.7588356571856113,3886.410642089841,0.6712389693523753,3555.8224905053603,,0.77756923409015,0.89775187,4410.6777,0.9267271500123503,4520.02978515625
0.9294285053477718,4530.224646277141,0.7588356571856113,3886.410642089841,0.6694895508535954,3549.2202200067272,,0.7775676383386624,0.8988037,4414.6475,0.9251479257260645,4514.06982421875
0.9245218005959731,4511.7068404743,0.7588356571856113,3886.410642089841,0.6664895725626334,3537.8983618116918,,0.7775690022749729,0.89940214,4416.906,0.9196391422047253,4493.27978515625
0.9210285343380296,4498.523323337162,0.7588356571856113,3886.410642089841,0.6657208174636138,3534.9970954111873,,0.7775680440633156,0.89921594,4416.203,0.91044468260249,4458.580078125
0.9122271014171864,4465.306891157265,0.7588356571856113,3886.410642089841,0.6658962866618856,3535.659312663364,,0.7775685036342711,0.89825314,4412.57,0.9131341251093733,4468.72998046875
0.9126885539270976,4467.048403719772,0.7588356571856113,3886.410642089841,0.6669966502699032,3539.8120629584196,,0.7775685506349762,0.89664507,4406.5005,0.9063295910368995,4443.0498046875
0.908003318008105,4449.366416871757,0.7588356571856113,3886.410642089841,0.6673981338149926,3541.327253844579,,0.7775680650511373,0.89423174,4397.393,0.9163058999232593,4480.7001953125
0.9157727175539905,4478.687975692397,0.7588356571856113,3886.410642089841,0.672025644791556,3558.7913879119697,,0.7775688645182376,0.89261377,4391.2866,0.9144642910021558,4473.75
0.9161632704592314,4480.161914561929,0.7588356571856113,3886.410642089841,0.6740523206696916,3566.440022226651,,0.7775679072928988,0.8911684,4385.832,0.903664084011989,4432.990234375
0.9058701965095083,4441.31605890995,0.7588356571856113,3886.410642089841,0.6792909900348081,3586.2106558546384,,0.7775688616163291,0.8889948,4377.629,0.8837222048609114,4357.72998046875
0.883862875701409,4358.26086941321,0.7588356571856113,3886.410642089841,0.6878777178489852,3618.616795247169,,0.7775680510687201,0.8852195,4363.381,0.8827841927295358,4354.18994140625
0.8822239944637796,4352.075764332001,0.7588356571856113,3886.410642089841,0.6912364219492411,3631.2924774868525,,0.7775686152158555,0.88110715,4347.861,0.8937673444305666,4395.64013671875
0.8899188357570512,4381.115941795348,0.7588356571856113,3886.410642089841,0.691244662889207,3631.3235786298073,,0.7775683512662738,0.87783206,4335.5005,0.907900923083183,4448.97998046875
0.9111706712180092,4461.319944670328,0.7588356571856113,3886.410642089841,0.6931028460765216,3638.3363248921905,,0.7775683121269527,0.8763601,4329.946,0.9096232427373724,4455.47998046875
0.9110177606673844,4460.7428633041345,0.7588356571856113,3886.410642089841,0.697003905407682,3653.0588449487122,,0.7775686120461948,0.8761696,4329.227,0.9063455048978869,4443.10986328125
0.9086879240576271,4451.950106438946,0.7588356571856113,3886.410642089841,0.705507464419177,3685.1511069398452,,0.777568127149472,0.8761462,4329.138,0.8823708204868125,4352.6298828125
0.8826096116201998,4353.531075783992,0.7588356571856113,3886.410642089841,0.7098118428564562,3701.3957452532163,,0.7775687029806303,0.87470454,4323.6978,0.8841806016859409,4359.4599609375
0.8811537423331475,4348.036654151619,0.7588356571856113,3886.410642089841,0.7137071395564469,3716.0965172547176,,0.7775681323842428,0.87249523,4315.36,0.870423262933744,4307.5400390625
0.8701120417835748,4306.365496653269,0.7588356571856113,3886.410642089841,0.7069295856643614,3690.5181641357694,,0.7775686139380552,0.86912066,4302.624,0.883539389531031,4357.0400390625
0.8837232618044909,4357.733969352724,0.7588356571856113,3886.410642089841,0.7081808238808309,3695.240312191893,,0.7775682819604365,0.8669128,4294.292,0.8685472386709926,4300.4599609375
0.8722659329463313,4314.494238913083,0.7588356571856113,3886.410642089841,0.7082147089246711,3695.368193671051,,0.7775684332562273,0.8644882,4285.1416,0.8805399501873509,4345.72021484375
0.8826878183618521,4353.826226466099,0.7588356571856113,3886.410642089841,0.7160257391714746,3724.8468659260707,,0.7775684632623815,0.86278915,4278.729,0.8852642968048928,4363.5498046875
0.8820844343285233,4351.549067166954,0.7588356571856113,3886.410642089841,0.7209868189345203,3743.569881936114,,0.7775682782384651,0.8613102,4273.1475,0.8948589317895207,4399.759765625
0.8985785851534768,4413.797663181884,0.7588356571856113,3886.410642089841,0.7250635803180974,3758.955498031708,,0.7775685722227784,0.86056834,4270.348,0.8926278861076667,4391.33984375
0.8881361116671473,4374.387976660542,0.7588356571856113,3886.410642089841,0.7298054655812838,3776.8512783740753,,0.777568225910583,0.86034805,4269.5166,0.8846389985109705,4361.18994140625
0.8898661745189684,4380.917199333863,0.7588356571856113,3886.410642089841,0.7326968214208549,3787.7631976055022,,0.7775685669977642,0.8600744,4268.4834,0.8818461805981602,4350.64990234375
0.8758855372901188,4328.1545534646775,0.7588356571856113,3886.410642089841,0.7308033112355921,3780.617127957936,,0.7775682809811405,0.8605229,4270.177,0.8853305398685155,4363.7998046875
0.888436626389253,4375.522113223948,0.7588356571856113,3886.410642089841,0.7291741620928944,3774.468751608762,,0.7775684762367,0.8609191,4271.6714,0.9050603635874105,4438.259765625
0.9011847617997562,4423.633321829576,0.7588356571856113,3886.410642089841,0.7216830063407518,3746.197279312378,,0.7775683897015307,0.8633508,4280.849,0.9138336880879042,4471.3701171875
0.9176682372770409,4485.841629295467,0.7588356571856113,3886.410642089841,0.7185167055214932,3734.2477232150986,,0.7775683678095336,0.86632043,4292.056,0.9178320780062533,4486.4599609375
0.9193348927216825,4492.131553679607,0.7588356571856113,3886.410642089841,0.7169108082255742,3728.1870988715955,,0.7775684818254359,0.8705998,4308.2065,0.9266211869867506,4519.6298828125
0.9257210629175614,4516.232832540503,0.7588356571856113,3886.410642089841,0.7166301184785591,3727.1277813685056,,0.7775683036573876,0.8751686,4325.449,0.9310091430468338,4536.18994140625
0.9307026108292549,4535.033094935029,0.7588356571856113,3886.410642089841,0.708463032120884,3696.305360457401,,0.7775685118825214,0.8800159,4343.7427,0.934610074583447,4549.77978515625
0.9330845058477094,4544.022319195634,0.7588356571856113,3886.410642089841,0.7010259225259479,3668.2378572796347,,0.7775683080354249,0.884749,4361.6055,0.9333170410329686,4544.89990234375
